3092,鴻碩,1152642,41224011,35.9,37.45,35.3,35.5,-0.1,697
3094,聯傑,110354,2857244,26.2,26.2,25.65,25.7,-0.45,90
3130,一零四,11306,2161213,191,191,191,191,-1,178
3138,耀登,828085,112379341,141.5,141.5,133,133,-7.5,1081
3149,正達,857283,17158465,20.1,20.35,19.8,19.85,-0.3,531
3164,景岳,80321,1780588,22.15,22.5,22.05,22.1,-0.05,77
3167,大量,72571,3137280,43.4,43.5,43,43,-0.35,87
3189,景碩,14582420,1766414484,121,123,119.5,120.5,0.5,8705
3209,全科,342787,11871792,34.7,34.8,34.5,34.6,-0.1,282
3229,晟鈦,46001,896870,19.5,19.55,19.35,19.5,0,20
3231,緯創,4172249,113784032,27.35,27.4,27.2,27.25,-0.1,2195
3257,虹冠電,31294,1261557,40.65,40.65,40,40.55,0.2,40
3266,昇陽,72000,848550,11.8,11.8,11.75,11.75,0.05,28
3296,勝德,1096353,18570698,17.25,17.3,16.75,16.8,-0.45,672
3305,昇貿,1079283,44938775,42.4,42.6,40.95,41,-0.65,772
3308,聯德,12095,165658,13.7,13.85,13.6,13.85,0.1,25
3311,閎暉,5688,184802,32.6,32.6,32.35,32.5,0.1,14
3312,弘憶股,193880,3562628,18.35,18.5,18.3,18.4,0.05,151
3321,同泰,88227,760362,8.72,8.72,8.57,8.63,-0.03,76
3338,泰碩,156868,5368815,34.6,34.6,33.9,33.9,-0.4,163
3346,麗清,406548,13069754,32.6,32.6,31.7,31.7,-0.65,277
3356,奇偶,10424989,453987628,42.6,45.1,41.9,41.95,-0.75,6746
3376,新日興,208682,17429537,83.7,84,83.1,83.3,-0.1,417
3380,明泰,1291611,38386426,30.2,30.2,29.5,29.5,-0.5,841
3406,玉晶光,3337419,1317439958,401,403,390.5,391.5,-9,3307
3413,京鼎,626838,119050054,191.5,193,188,188.5,-3.5,614
3416,融程電,113395,9390393,83.7,83.7,82.5,82.6,-0.6,124
3419,譁裕,2241254,43597256,19.65,19.8,19.1,19.3,-0.25,1041
3432,台端,1115432,24097035,21.95,22.25,21.2,21.35,-0.6,620
3437,榮創,167386,2849299,17.05,17.15,16.9,16.9,-0.15,256
3443,創意,6175504,4559214019,746,750,726,740,-5,5675
3450,聯鈞,197298,7700586,38.95,39.4,38.85,38.95,0.05,169
3454,晶睿,15989988,2899884602,176,189.5,174,174,-1,12377
3481,群創,34332315,430012970,12.45,12.6,12.4,12.5,0.05,5888
3494,誠研,686948,5967696,8.62,8.81,8.61,8.66,0.04,303
3501,維熹,142989,6962811,48.8,49,48.5,48.8,0,211
3504,揚明光,1555239,140377285,90.5,91.4,89.1,89.3,-1,1330
3515,華擎,5053200,672566652,125.5,136.5,125.5,136.5,12,3415
3518,柏騰,832415,18194999,20.55,22.45,20.5,22.45,2,521
3528,安馳,6714,336715,50.1,50.3,50.1,50.2,0.1,13
3530,晶相光,116440,9018148,79.3,79.3,76,76.3,-1.7,204
3532,台勝科,3874982,658171852,171.5,174.5,166.5,166.5,-5.5,3595
3533,嘉澤,747264,658484764,886,890,870,886,-9,1304
3535,晶彩科,1681623,42314124,25.35,25.6,25,25,-0.35,895
3536,誠創,33423,123977,3.79,3.79,3.61,3.75,-0.03,19
3543,州巧,37010,725207,20.15,20.15,19.55,19.7,0.05,16
3545,敦泰,2501040,164486716,66.1,66.8,65,65.2,-0.9,2068
3550,聯穎,47422,627460,13.3,13.3,13.2,13.25,-0.05,50
3557,嘉威,516308,27605198,54.4,54.4,52.8,52.8,-1.1,355
3563,牧德,235875,32780378,139,141.5,137,137,-1,352
3576,聯合再生,5137343,107725895,21.05,21.2,20.9,20.9,-0.1,2022
3583,辛耘,341767,24791958,73.3,73.3,72,72,-1.3,459
3588,通嘉,1139279,70704252,62,62.9,61.4,61.7,-0.1,957
3591,艾笛森,1554016,25871697,16.5,17,16.45,16.5,-0.3,907
3592,瑞鼎,876243,267907635,310,311,303,303,-7,1065
3593,力銘,28576,393938,14,14,13.6,13.9,-0.1,44
3596,智易,1875671,189698272,101.5,102.5,100,100,-1,1632
3605,宏致,301353,9364127,31.35,31.45,30.9,30.9,-0.4,220
3607,谷崧,89010,1065272,12,12,11.95,12,0,55
3617,碩天,162830,17396274,107.5,108.5,105.5,105.5,-1.5,156
3622,洋華,65005,1818387,28,28.1,27.85,28.05,-0.05,39
3645,達邁,359290,11389385,31.8,32.1,31.4,31.45,-0.55,288
3652,精聯,84000,1913450,23.3,23.3,22.5,22.5,-0.5,61
3653,健策,490015,186093296,384,386,376,376,-8,767
3661,世芯-KY,4871107,4352688552,916,918,875,883,-33,7186
3665,貿聯-KY,1448169,363764397,253,255,249,249,-4,1490
3669,圓展,887352,40114810,43.9,46.5,43.3,44.9,0.8,863
3673,TPK-KY,580856,18092036,31.5,31.6,30.8,30.95,-0.5,388
3679,新至陞,26540,2435243,92.4,92.5,91.5,91.8,-0.6,120
3682,亞太電,2589879,16080476,6.15,6.24,6.15,6.22,0.07,693
3686,達能,190544,2381046,12.55,12.6,12.4,12.45,-0.1,168
3694,海華,331000,6908950,20.55,21.25,20.55,20.6,0,220
3701,大眾控,387328,15111603,39.7,39.7,38.3,38.3,-0.9,283
3702,大聯大,4040709,190187286,47.2,47.45,46.8,46.9,-0.3,2108
3702A,大聯大甲特,147087,6924939,47.15,47.25,47,47.15,0.1,150
3703,欣陸,1351612,39121355,28.75,29.25,28.65,28.85,0.2,834
3704,合勤控,12932458,428712281,31.95,33.8,31.9,33.55,1.7,7637
3705,永信,189530,7618792,40.05,40.4,40,40.2,0.15,140
3706,神達,2381886,69876553,29.3,29.4,29.25,29.3,0,1108
3708,上緯投控,1965386,189827924,96.1,97.5,95.2,96.3,0.7,1570
3711,日月光投控,10453961,1005338237,96,96.6,95.3,96.1,-0.3,6927
3712,永崴投控,168687,4396403,25.9,26.4,25.75,25.75,-0.25,137
3714,富采,2730546,126754628,46.5,46.95,45.9,45.95,-0.55,1980
3715,定穎投控,405249,6947390,17.25,17.3,17,17,-0.2,250
4104,佳醫,235219,14977000,64,64,63.3,63.5,-0.5,239
4106,雃博,169943,4211320,24.9,25.1,24.6,24.6,-0.25,177
4108,懷特,508259,9686232,18.9,19.4,18.65,19,0.4,332
4119,旭富,2571657,247868448,97.7,99.3,93.9,93.9,-5,2601
4133,亞諾法,862508,32884857,38.5,39.1,37.3,37.3,-1.3,778
4137,麗豐-KY,113544,19508909,171.5,174,170,171,-0.5,118
4142,國光生,956658,35260218,36.95,37.3,36.5,36.6,-0.2,597
4148,全宇生技-KY,266605,16063641,60.5,61.5,59.1,59.1,-1.2,225
4155,訊映,764930,20058891,26.35,26.4,26.1,26.1,-0.2,313
4164,承業醫,863723,38275503,44.25,45.1,43.5,43.5,-0.5,702
4190,佐登-KY,61115,4191680,69,69.2,68,69.1,0,67
4306,炎洲,355891,5175099,14.55,14.65,14.5,14.5,-0.05,217
4426,利勤,339425,8087760,23.6,24.15,23.45,24.05,0.6,225
4438,廣越,315594,37871653,122,122,119,119.5,-2.5,256
4439,冠星-KY,12067,1217819,101.5,101.5,100,101.5,-0.5,16
4440,宜新實業,36355,1224397,33.55,33.8,33.55,33.8,0,25
4526,東台,43249,602507,13.9,14,13.9,13.95,0.05,79
4532,瑞智,229489,3720246,16.3,16.3,16.15,16.15,-0.15,155
4536,拓凱,540364,93497855,174.5,176,171,171,-3.5,493
4540,全球傳動,80014,2868256,36.15,36.2,35.55,35.8,-0.2,57
4545,銘鈺,4000,111950,28,28,27.95,28,-0.15,3
4551,智伸科,602073,96877779,161,162.5,159,159.5,0.5,537
4552,力達-KY,48318,1405540,29.5,29.5,28.85,29.2,-0.1,49
4555,氣立,11000,550400,50,50.1,49.95,50.1,0,10
4557,永新-KY,81100,8379923,104,105,102,102,-1.5,72
4560,強信-KY,81000,3090900,38.4,38.4,38,38.4,0,61
4562,穎漢,186100,2900984,15.8,15.85,15.45,15.6,-0.2,96
4564,元翎,173575,4184043,23.9,24.35,23.8,23.9,0.05,140
4566,時碩工業,2685112,154088512,56.8,58.2,56.1,57.7,1.3,1768
4571,鈞興-KY,13000,954600,73.9,73.9,73,73.5,0,11
4572,駐龍,326106,38075558,119,119,115,117,-1,299
4576,大銀微系統,235074,15830559,67.2,68.5,66.6,67.3,0.3,237
4581,光隆精密-KY,9016,291570,32.65,32.65,31.6,32.55,-0.3,9
4583,台灣精銳,4280,798590,185,188.5,185,185.5,-2.5,9
4720,德淵,336107,4790526,14.2,14.35,14.15,14.15,0,137
4722,國精化,86074,2871625,33.25,33.4,33.25,33.35,0.1,49
4737,華廣,58014,4638931,80,80.5,79.3,79.3,-1.1,61
4739,康普,4096745,408334969,98.4,100.5,98,100,2.4,3285
4746,台耀,1048243,61476067,59.1,59.7,57.7,57.7,-1.4,719
4755,三福化,561064,65786917,117,119,115.5,116,-0.5,492
4763,材料-KY,3555283,591608107,163.5,170.5,163,165,1,4173
4764,雙鍵,3194,157514,49.35,49.35,49.3,49.3,-0.45,3
4766,南寶,27370,3670317,134,134.5,133.5,133.5,-0.5,31
4770,上品,1144316,351843079,305.5,314,300,300,-5,1014
4807,日成-KY,2024,42680,21.05,21.1,21.05,21.1,-0.05,8
4904,遠傳,4971192,332069369,66.5,67.2,66.4,66.7,0.2,2875
4906,正文,1973839,55822775,28.55,28.7,28,28,-0.4,1119
4912,聯德控股-KY,81323,6609273,80.6,82.6,79.1,79.5,-1.1,103
4915,致伸,11079548,644285499,58.3,58.9,57.3,57.8,-0.4,6340
4916,事欣科,3562708,89794500,24.75,26.15,23.95,25.5,0.5,2343
4919,新唐,9880234,1201140735,124,124.5,120,120,-3.5,7472
4927,泰鼎-KY,2778375,160144535,58.5,58.6,56.5,57,-1.4,1771
4930,燦星網,75071,1984025,26.5,26.55,26.3,26.3,-0.25,81
4934,太極,609552,16365508,27.2,27.2,26.55,27.2,0.15,384
4935,茂林-KY,98264,6151695,63,63.2,62.1,62.1,-0.8,79
4938,和碩,3764409,226627443,60.2,60.5,59.7,60.2,0,2213
4942,嘉彰,104982,3807095,36.05,36.5,36.05,36.2,0.1,76
4943,康控-KY,915333,6110332,6.18,6.74,6.18,6.74,0.61,512
4952,凌通,354554,17503377,50,50.1,49,49.1,-0.55,301
4956,光鋐,194013,2799700,14.6,14.65,14.25,14.4,-0.25,108
4958,臻鼎-KY,1917371,225923646,119,119,117,117.5,-1.5,1240
4960,誠美材,967062,9626096,9.98,10.05,9.91,9.92,0,391
4961,天鈺,2580747,317369821,125.5,126,120.5,120.5,-4,2098
4967,十銓,150454,4524989,30.55,30.55,29.95,29.95,-0.4,272
4968,立積,12250827,1579160590,128.5,131.5,126,129.5,2,9427
4976,佳凌,321461,12596415,39.55,40,38.65,38.65,-0.75,273
4977,眾達-KY,5919207,541740075,95.7,96.1,88.9,90.3,-4.4,4810
4989,榮科,152650,3972634,26.1,26.55,25.55,25.7,-0.3,118
4994,傳奇,39509,1646256,42,42,41.3,41.7,0.05,99
4999,鑫禾,13744,503007,36.6,36.65,36.5,36.5,-0.2,34
5007,三星,41520,2162060,52.1,52.3,51.8,51.9,-0.2,44
5203,訊連,272386,23130606,84.5,85.7,84,84.9,1.6,224
5215,科嘉-KY,244858,12138240,49.9,50.4,49.1,49.1,-0.8,218
5222,全訊,394992,52440805,134.5,135,130.5,130.5,-3,358
5225,東科-KY,819126,30117324,37.1,37.5,36.15,36.15,-0.85,593
5234,達興材料,86190,5819464,67.4,68.2,67.4,67.4,-0.2,47
5243,乙盛-KY,808800,46945344,58.4,58.7,57.7,57.7,-0.6,626
5244,弘凱,52040,1227802,23.65,23.75,23.5,23.7,0,40
5258,虹堡,6355918,430800744,68.9,69.1,66.3,67,-1,4061
5269,祥碩,1198653,903435677,754,762,742,751,2,1464
5283,禾聯碩,24657,2530538,102.5,103,102.5,102.5,-0.5,37
5284,jpp-KY,641138,36512931,58,58,55.9,55.9,-2,673
5285,界霖,233790,15300374,65.3,66.3,64.8,64.9,-0.9,213
5288,豐祥-KY,64002,10763838,168,169.5,166.5,168,-1,48
5306,桂盟,128109,20073440,157.5,157.5,156,157,1,286
5388,中磊,16501505,1366797965,82.9,84.7,81.5,82.7,1.6,10265
5434,崇越,215553,35783391,168,168,164.5,164.5,-2.5,700
5469,瀚宇博,1928216,65906491,33.85,34.45,33.85,34.05,0.1,710
5471,松翰,384157,18776885,49.1,49.7,48.55,48.55,-0.5,442
5484,慧友,23151,319779,13.5,14,13.5,13.6,-0.3,19
5515,建國,86314,962370,11.15,11.15,11.1,11.15,0,50
5519,隆大,158659,3526210,22.2,22.25,22.2,22.25,0.05,109
5521,工信,195926,1259102,6.45,6.46,6.4,6.41,-0.03,232
5522,遠雄,445433,23550569,52.7,53.1,52.7,53,0.1,400
5525,順天,29000,697050,24.25,24.25,23.9,24.2,0,22
5531,鄉林,1030755,9874942,9.46,9.78,9.43,9.46,0.01,468
5533,皇鼎,49060,864453,17.7,17.7,17.55,17.55,-0.15,31
5534,長虹,129985,9341601,71.8,72,71.8,71.9,0.1,97
5538,東明-KY,26100,1087656,41.7,41.85,41.1,41.7,0,30
5546,永固-KY,28000,1366650,48.3,50.2,48.3,48.95,0.45,25
5607,遠雄港,893815,50046094,55.5,56.9,55.4,55.7,0,434
5608,四維航,21465776,534339419,24.3,25.4,24.15,24.8,0.85,9830
5706,鳳凰,324982,17109344,52.7,53.2,52.1,52.1,-0.2,297
5871,中租-KY,3297758,636752207,192,195.5,191,192.5,1,3439
5871A,中租-KY甲特,32009,3081356,96.2,96.3,96.2,96.3,0.1,19
5876,上海商銀,5794752,268241957,45.85,46.5,45.8,46.5,0.45,2216
5880,合庫金,15249849,400039725,26.3,26.35,26.05,26.3,0,4458
5906,台南-KY,6210,189251,30.5,30.9,30,30.9,-0.4,9
5907,大洋-KY,67000,894050,13.35,13.4,13.3,13.4,0,52
6005,群益證,1911574,21616560,11.2,11.4,11.15,11.35,0.1,682
6024,群益期,183565,6650605,36.2,36.3,36.2,36.2,-0.05,122
6108,競國,146036,2458756,17,17,16.5,16.9,0,75
6112,邁達特,27667,884707,32,32,31.95,32,0,36
6115,鎰勝,49889,2095098,42.05,42.1,41.8,41.95,-0.1,77
6116,彩晶,3906013,44926124,11.55,11.6,11.45,11.45,-0.05,1121
6117,迎廣,124797,1767457,14.45,14.45,14.05,14.15,-0.15,151
6120,達運,437237,4002715,9.18,9.28,9.08,9.1,-0.03,294
6128,上福,78454,2315981,29.7,29.7,29.35,29.5,-0.1,60
6133,金橋,10486403,282925396,27.2,27.7,26.2,26.2,-0.7,5022
6136,富爾特,60243,1088721,18,18.15,18,18.1,0,41
6139,亞翔,1079732,35299707,33,33.25,32.1,32.15,-0.65,697
6141,柏承,2000,38450,19.3,19.3,19.15,19.15,-0.05,2
6142,友勁,426850,4138555,9.65,9.75,9.65,9.65,0,210
6152,百一,1299106,14693120,11.5,11.6,11.1,11.1,-0.4,536
6153,嘉聯益,5680689,156004464,27.85,28,27.15,27.2,-0.45,2616
6155,鈞寶,78080,1745554,22.3,22.65,22.25,22.35,-0.15,54
6164,華興,4714572,50346878,9.97,10.9,9.97,10.9,0.95,1699
6165,浪凡,93011,2494543,27,27,26.75,26.8,-0.2,59
6166,凌華,112070,5871766,52.3,53,52,52,-0.3,72
6168,宏齊,739391,13537082,18.35,18.45,18.05,18.4,0.2,399
6176,瑞儀,1171794,120180893,103.5,104,102,102,-1.5,764
6177,達麗,348004,10012122,28.8,28.9,28.5,28.6,-0.05,179
6183,關貿,66717,4070814,62,62.1,60.1,60.5,-0.8,89
6184,大豐電,11014,528426,48,48.05,47.9,47.9,-0.1,8
6189,豐藝,93800,3551241,37.9,38,37.8,37.85,-0.1,120
6191,精成科,830044,24500536,29.4,29.8,29.4,29.4,0,457
6192,巨路,64233,4552954,71.1,71.2,70.7,70.8,-0.3,170
6196,帆宣,4713314,580672496,126,127.5,119.5,120,-1.5,3864
6197,佳必琪,56825,2198017,38.75,39.05,38.6,38.6,-0.2,69
6201,亞弘電,1087,43218,39.6,39.6,39.6,39.6,0,3
6202,盛群,1085037,76919441,72.4,72.5,70.2,70.3,-1.7,992
6205,詮欣,737817,56623334,78.1,78.1,76.4,76.6,-0.9,545
6206,飛捷,299493,20567989,68.5,69.1,68.1,68.1,-0.4,299
6209,今國光,391117,10438791,26.7,27,26.35,26.35,-0.45,207
6213,聯茂,3972756,302309454,77.2,77.8,75,75,-2.2,2719
6214,精誠,181537,12396130,67.6,68.5,67.6,68.4,0.4,194
6215,和椿,87298,1798035,20.75,20.75,20.45,20.5,-0.15,66
6216,居易,265062,6886460,25.9,26.4,25.7,25.75,-0.15,173
6224,聚鼎,90845,5108896,56,56.7,55.9,56.6,0.7,107
6226,光鼎,1522141,17004734,10.6,11.3,10.6,11.3,1,552
6230,尼得科超眾,519951,67189308,120,130.5,119,130.5,11.5,517
6235,華孚,8702563,313359897,35.9,36.55,35.55,35.7,0.05,4486
6239,力成,1379400,115179919,83.8,84.2,83.1,83.1,-1.2,2324
6243,迅杰,121085,3343788,27.75,27.9,27.2,27.45,-0.75,108
6257,矽格,808758,40465572,50.1,50.3,49.9,50,-0.1,575
6269,台郡,1878108,199768145,109,109,104.5,105.5,-3.5,1736
6271,同欣電,924007,182313919,196.5,199,195.5,196.5,0,1709
6277,宏正,14337,1107293,77.3,77.3,77.2,77.2,-0.3,23
6278,台表科,1117203,104782722,94.4,94.5,92.8,93,-1.3,1601
6281,全國電,22573,1842714,82,82,81.5,81.8,0.3,32
6282,康舒,7915562,238818104,30.05,30.4,29.85,29.85,-0.1,3585
6283,淳安,439814,15699991,36.2,36.4,35.05,35.05,-0.45,307
6285,啟碁,6554554,557270474,85.1,86.2,83.9,84,-1.5,4464
6288,聯嘉,619474,14275732,22.75,23.5,22.75,23,0.3,398
6405,悅城,7000,140400,20.1,20.2,19.95,20.2,0,7
6409,旭隼,200714,330744556,1650,1685,1625,1625,-20,210
6412,群電,86198,6195170,71.7,72,71.7,71.8,0,94
6414,樺漢,445704,91007183,206.5,207,201.5,201.5,-3.5,540
6415,矽力*-KY,1358731,666930160,495,499.5,484,485.5,-5.5,1214
6416,瑞祺電通,425677,42260827,100,101.5,98,98,-2,441
6426,統新,113045,6890667,61.3,62,60.3,60.6,-1,97
6431,光麗-KY,42002,885440,21.2,21.35,21,21.1,0.05,28
6438,迅得,179396,15612465,86.9,87.5,86.8,86.9,-0.1,151
6442,光聖,252099,11380839,45.1,45.65,44.8,44.8,-0.3,199
6443,元晶,6006238,194751037,32.65,32.8,32.1,32.15,-0.35,3446
6449,鈺邦,24014,986583,41.25,41.45,40.85,40.85,-0.4,34
6451,訊芯-KY,170119,13326681,79.3,79.3,77.9,78,-1.3,148
6456,GIS-KY,1863587,162986153,88.9,88.9,86.8,86.8,-1.4,1318
6464,台數科,32125,3148116,96.8,98.2,96.8,98.2,0.2,21
6477,安集,1685765,77783977,46.8,46.9,45.6,45.6,-0.8,1231
6491,晶碩,1120421,410736801,362,378,360,361,-6,1395
6504,南六,56495,4125888,73,73.4,72.6,73.3,0.4,73
6505,台塑化,5427107,466924743,85.1,86.9,85,86.9,1.5,3299
6515,穎崴,3211792,1350662364,394.5,427.5,392.5,426,37,2835
6525,捷敏-KY,117113,8306169,71.4,71.4,70.4,70.6,-0.6,153
6531,愛普*,9117026,1909268972,213,213.5,205,207.5,-6,8563
6533,晶心科,8277184,4560007328,581,582,529,538,-43,12773
6541,泰福-KY,1652781,58460600,36.5,36.6,34.15,34.5,-2.65,1261
6550,北極星藥業-KY,16007044,1710572694,111.5,112,103,103,-7.5,11235
6552,易華電,36066,1114274,31,31.5,30.8,30.85,-0.1,28
6558,興能高,920776,22304012,24.55,24.8,23.9,24.45,-0.05,578
6573,虹揚-KY,28000,378300,13.6,13.6,13.5,13.55,0.1,15
6579,研揚,128146,10700836,83,84.9,82.5,84.2,1.7,104
6581,鋼聯,247968,23492352,95,95.9,94,94.1,1.1,287
6582,申豐,888979,52658408,55.9,61.1,55.9,59.7,4.1,883
6585,鼎基,42000,2200100,53.1,53.1,51.7,51.7,-1.4,35
6591,動力-KY,61254,2539271,42,42,41.2,41.4,-0.2,68
6592,和潤企業,328189,32777171,100.5,101,99.3,99.3,-1.2,309
6592A,和潤企業甲特,19000,1772000,93.4,93.4,93.1,93.1,-0.3,14
6598,ABC-KY,129045,3490650,27.25,27.7,26.7,26.9,-0.8,119
6605,帝寶,438503,31964634,73.2,73.8,72.4,72.6,-0.8,282
6625,必應,14116,453022,32.2,32.2,32,32.1,-0.1,17
6641,基士德-KY,2000,104200,52,52.2,52,52.2,0.2,2
6655,科定,16325,2150577,131.5,133,130.5,130.5,-1,27
6666,羅麗芬-KY,193199,13428883,69.6,71.1,68.1,68.4,-1,214
6668,中揚光,556000,21291250,38.3,39.4,37.15,37.15,-0.6,429
6669,緯穎,957055,821595019,868,871,845,855,-10,932
6670,復盛應用,358908,74284493,206,209,205.5,205.5,0.5,383
6671,三能-KY,5000,190200,38.05,38.15,38,38.15,-0.25,5
6672,騰輝電子-KY,1397780,100054328,72,73.2,70.2,70.2,-1.9,1273
6674,鋐寶科技,2000,44400,22,22.4,22,22.4,-0.1,2
6689,伊雲谷,358181,29652460,84.5,85,81.4,81.7,-2.8,369
6691,洋基工程,97146,18647601,194,194,190.5,191.5,-1,565
6695,芯鼎,1257423,61743769,50.8,51,47.8,47.8,-2.5,1148
6698,旭暉應材,160207,4801978,29.2,30.45,29.2,29.7,0.7,133
6706,惠特,611483,54611488,91,91,88.6,88.6,-1.8,708
6715,嘉基,188210,24570290,132,133.5,129,129,-3.5,133
6719,力智,3790810,1042794030,272.5,280.5,270,270.5,0.5,3835
6743,安普新,455797,16156193,33.7,36.5,33.6,35.4,1.9,439
6754,匯僑設計,466339,25528475,56.2,57,52.7,53.4,-2,420
6756,威鋒電子,899552,189954743,211.5,214,208.5,208.5,-2,1398
6768,志強-KY,642390,50464606,79.5,79.8,77.7,78,-1,537
6770,力積電,13759670,455882115,33.25,33.45,32.85,32.9,-0.4,6057
6776,展碁國際,53670,2082544,39.15,39.15,38.65,38.75,-0.4,50
6781,AES-KY,3481275,2597290851,709,771,708,771,70,3368
6789,采鈺,1357862,293372812,218,218.5,213,216.5,-0.5,1385
6790,永豐實,81431,2909634,35.9,35.9,35.6,35.65,-0.2,87
6792,詠業,78226,5853690,74.7,75.2,74.2,74.2,-0.8,61
6796,晉弘,240542,19050851,80.8,80.8,77.6,77.6,-3.6,222
6799,來頡,453134,54047367,120,121.5,116.5,117.5,-3.5,1248
6806,森崴能源,626137,39784450,62.7,64.1,62.7,62.7,0,554
6807,峰源-KY,5000,127350,25.75,25.75,25.25,25.75,-0.05,5
6830,汎銓,65899,6026047,93,93.1,90.8,90.9,-2.2,678
6834,天二科技,39007,966622,24.7,24.95,24.7,24.8,-0.1,30
6835,圓裕,336118,13795501,40.75,41.65,40.5,40.8,0.1,202
6854,錼創科技-KY創,7029,667728,95,95,95,95,-1,9
8011,台通,193986,2744015,14.15,14.3,14.05,14.05,-0.1,204
8016,矽創,1014717,191963609,191,191.5,188,188.5,-3.5,1105
8021,尖點,162633,4760390,29.2,29.6,29.1,29.2,0,126
8028,昇陽半導體,1869915,102501951,55.5,55.5,54.1,54.1,-0.8,1318
8033,雷虎,12313651,492776441,41.1,41.75,38.5,38.5,-4.05,7620
8039,台虹,86484,3657694,42.65,42.65,42.15,42.3,-0.3,82
8046,南電,16116428,4414083472,271,278,270,271,1,12848
8070,長華*,310538,9903618,31.9,32.05,31.75,31.8,0.05,186
8072,陞泰,3193454,102534217,32.4,33.15,30.55,31,-1.2,2218
8081,致新,543568,78530080,146,146.5,143,143,-2.5,689
8101,華冠,85003,513130,6.05,6.05,6,6.02,-0.01,50
8103,瀚荃,166831,5461610,32.25,32.95,32.25,32.65,0.4,127
8104,錸寶,161770,5369217,33.4,33.4,33,33.05,-0.3,128
8105,凌巨,1913822,25486729,13.4,13.55,13.1,13.1,-0.2,722
8110,華東,438998,5524472,12.55,12.65,12.5,12.55,0.05,217
8112,至上,1077069,40055154,37.1,37.4,36.9,36.95,-0.15,713
8112A,至上甲特,6561,274655,41.75,42,41.75,42,0.25,10
8114,振樺電,866490,102917859,120,120.5,117,117,-2.5,778
8131,福懋科,148810,5854262,39.4,39.5,39.2,39.4,0,104
8150,南茂,2113991,71263675,33.65,34,33.5,33.5,-0.15,1260
8163,達方,449340,17632964,39.05,39.5,39.05,39.15,0.1,280
8201,無敵,36028,398753,11.1,11.1,11,11.05,-0.05,31
8210,勤誠,270884,19784832,73.6,73.6,72.5,72.6,-1.2,227
8213,志超,245575,8816092,35.85,36.2,35.7,35.95,-0.15,199
8215,明基材,1307652,41406451,32,32,31.4,31.4,-0.6,877
8222,寶一,43602026,1202704683,27.6,28.8,26,27.2,0.2,20773
8249,菱光,923618,25119450,28.05,28.05,26.65,26.8,-1.05,623
8261,富鼎,9533191,1063797332,111,113,110,110.5,0,6348
8271,宇瞻,121861,5102100,42.3,42.3,41.7,41.7,-0.4,98
8341,日友,197735,27547031,139.5,141,138,139,-1,549
8367,建新國際,13404,457457,34.1,34.15,34.1,34.15,-0.05,95
8374,羅昇,43154,1214123,28,28.45,28,28,-0.3,26
8404,百和興業-KY,146003,3896128,26.7,26.75,26.4,26.6,0,37
8411,福貞-KY,193189,2412317,12.55,12.55,12.45,12.5,-0.05,180
8422,可寧衛,103789,17849302,173,173,171.5,172,-1,259
8429,金麗-KY,41621,390264,9.39,9.39,9.34,9.34,-0.04,116
8438,昶昕,15512,397187,25.9,25.9,25.35,25.45,-0.1,27
8442,威宏-KY,208187,15942991,75,77.7,75,77,1.6,153
8443,阿瘦,92277,1020219,11.25,11.25,10.9,11.15,-0.05,131
8454,富邦媒,554514,330002314,597,600,588,597,8,1081
8462,柏文,471653,57175765,113.5,123,113.5,121,9,475
8463,潤泰材,121791,2507652,20.95,20.95,20.25,20.55,-0.05,59
8464,億豐,278902,77594404,280.5,282,276,277.5,-3,309
8466,美吉吉-KY,21000,860050,40.85,41.45,40.75,41,-0.5,17
8467,波力-KY,15050,856950,57,57.4,56.7,56.7,-0.3,25
8473,山林水,24099,647284,27,27,26.75,27,-0.2,40
8478,東哥遊艇,7700862,2429039599,308.5,322,304.5,320,11.5,8274
8480,泰昇-KY,25066,2120077,84.5,84.6,84.5,84.6,0,15
8481,政伸,4000,225600,56.5,56.5,56.3,56.5,0,4
8482,商億-KY,1000,70400,70.4,70.4,70.4,70.4,0,1
8488,吉源-KY,2475,36896,15.1,15.1,14.7,14.7,-0.4,5
8499,鼎炫-KY,11100,1135768,103.5,103.5,101,102,-1.5,21
8926,台汽電,1825322,61655247,34.15,34.5,33.45,33.5,-0.55,1372
8940,新天地,95792,1537786,16.3,16.3,16,16.05,0.05,86
8996,高力,29223047,4841998007,164,169.5,161,161.5,-1.5,18676
9103,美德醫療-DR,229078,1595993,6.93,7.02,6.93,6.96,0.06,56
910322,康師傅-DR,7047,169454,24.1,24.1,24,24,-0.5,12
9105,泰金寶-DR,2397580,9194727,3.88,3.88,3.82,3.82,-0.05,667
910861,神州-DR,56276,367818,6.54,6.59,6.53,6.59,0.02,22
9110,越南控-DR,,,,,,,0,
911608,明輝-DR,135000,337650,2.52,2.53,2.49,2.52,-0.01,19
911622,泰聚亨-DR,14000,70460,5.03,5.04,5.03,5.04,0.01,6
911868,同方友友-DR,118000,135780,1.16,1.16,1.15,1.16,0,20
912000,晨訊科-DR,734200,1806560,2.47,2.5,2.43,2.43,-0.04,110
9136,巨騰-DR,266000,1679880,6.31,6.37,6.27,6.28,0.01,72
9802,鈺齊-KY,920937,139442728,153,153.5,149,150,-2.5,722
9902,台火,2148934,27807890,13,13.2,12.65,12.75,-0.25,1189
9904,寶成,219217029,6928281880,31.7,31.95,31.6,31.7,0.1,2819
